"iso2c","country","year","agency","rating","CDS","GNI_cap","GDP_grw","inf","ext_bal","fsc_bal","ext_dbt","def","dev"
"TH","Thailand",2007,"SP",9,38.8385269230769,2890,5.79541161946056,3.97899760625794,1.11845973881938,1.84327646627546,44.35046470416,0,0
"TH","Thailand",2008,"SP",9,43.051798076923,3280,5.27149682571434,3.80646150311035,6.34776363269514,1.5109619890353,39.5360286012681,0,0
"TH","Thailand",2009,"SP",9,79.4125333333334,3750,4.30655355200741,4.11583493649472,0.811065214417075,0.845158688934048,37.6859313221321,0,0
"TH","Thailand",2010,"SP",9,118.836162290009,3860,2.57291666868088,2.28810478568322,8.30102311953027,-0.805315993991362,40.456736075542,0,0
"TH","Thailand",2011,"SP",9,141.593822482562,4320,3.25232008910486,2.63166447071755,3.11873227349308,-1.05676876593895,39.2054107652521,0,0
"TH","Thailand",2012,"SP",9,139.107138207313,4620,2.01051277564213,2.07843149901674,2.57943223452717,-1.60206971289792,41.1696884691027,0,0
"TR","Turkey",2007,"SP",4,188.964573643411,7520,7.4807950286376,10.1066277607447,-5.9966084619563,-1.96133333333333,162.644445533153,1,0
"TR","Turkey",2008,"SP",4,180.169168604651,8500,7.33162354230817,9.49727598552308,-5.83801288679421,-1.15033333333333,159.899212831486,1,0
"TR","Turkey",2009,"SP",4,226.641699275688,9340,5.15563126271857,9.59918380303301,-5.52785530466735,-1.60100133629598,161.074642424112,1,0
"TR","Turkey",2010,"SP",5,258.92668113814,9130,1.84875799520636,8.48376197237363,-1.97281305509565,-3.71053007969671,187.379580338789,1,0
"TR","Turkey",2011,"SP",5,258.151661609791,9980,2.4146238865841,8.42051640430818,-6.21197820142428,-3.5509986894583,178.785074858602,1,0
"TR","Turkey",2012,"SP",5,220.998487557717,10510,3.44066593746215,7.09643350252901,-9.69107419275704,-3.36804519775767,165.805317949457,1,0
"UA","Ukraine",2007,"SP",4,189.93781496063,1950,7.87500000000005,10.5579869806657,-1.5025094045241,-1.8630245197482,91.7374766955583,1,0
"UA","Ukraine",2008,"SP",2,182.395961955023,2570,7.50000019195562,11.822029491922,-3.67925758708866,-1.09568216453834,109.0701876518,1,0
"UA","Ukraine",2009,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UA","Ukraine",2010,"SP",3,1068.52408830756,2840,0.675000191955615,17.9888916768568,-1.48087778440786,-2.65413786857568,187.863710608078,1,0
"UA","Ukraine",2011,"SP",3,1225.92821352955,2990,-0.0999998080443726,16.8350230382709,-2.21083086620807,-4.53158073938316,157.812073939912,1,0
"UA","Ukraine",2012,"SP",2,1139.6349840225,3140,-0.775000000000013,11.0777508938707,-6.26171306042107,-4.81533194891448,138.710719496916,1,0
"US","United States",2010,"SP",16,31.8812,48300,0.343963745966516,2.11207550395087,-2.64096624522322,-6.04509635276975,855.01039239151,0,1
"US","United States",2011,"SP",15,37.6997442307693,49110,0.309417979695084,1.70786582424703,-2.96658736735185,-8.59037769707224,759.866112400799,0,1
"US","United States",2012,"SP",15,42.0770817747612,50350,0.266600998544879,1.4804462482374,-2.960117026144,-9.82744775889232,729.918344094189,0,1
"VE","Venezuela, RB",2007,"SP",4,155.367876447876,6050,7.68034238808771,27.154033079632,14.422475131385,0.43708959067153,0.655446639066881,1,0
"VE","Venezuela, RB",2008,"SP",4,222.727876921256,7520,11.8075332468174,20.9856945759068,6.93727496603261,2.17879136148864,0.791483887062727,1,0
"VE","Venezuela, RB",2009,"SP",4,488.030840339361,9230,8.55533976021383,21.1618170089557,10.1856660478103,-2.627,0.687137295402268,1,0
"VE","Venezuela, RB",2010,"SP",4,984.378705882375,10140,5.17534870768275,27.0809414466131,0.685448835864452,-4.98733333333333,1.37645331086406,1,0
"VE","Venezuela, RB",2011,"SP",3,1258.12071993091,11520,2.33529681474961,27.6342030779085,2.2376752570476,-7.50366666666667,0.864071298174261,1,0
"VE","Venezuela, RB",2012,"SP",3,1275.15801676982,11760,1.19068813585081,27.1195394906377,7.70564720693458,-10.214,1.16847870894253,1,1
"VN","Vietnam",2007,"SP",5,97.382582278481,760,7.24016916065612,7.80877995381127,-0.246704373698266,-0.382666666666667,0.414921337530847,1,0
"VN","Vietnam",2008,"SP",5,89.4385870576078,850,7.29777940871134,7.99033268617167,-8.98165936412439,-0.988666666666667,0.426530340021411,0,0
"VN","Vietnam",2009,"SP",5,161.409573980434,1000,6.82911955776228,12.9352975264969,-10.9179529896098,-0.747333333333333,0.379887327130514,1,0
"VN","Vietnam",2010,"SP",4,239.202752131446,1120,6.29178201164695,12.8248880921837,-6.23310368563912,-2.839,0.495568864805124,1,0
"VN","Vietnam",2011,"SP",4,297.445897125842,1270,6.15310286298232,13.0108250490784,-3.68837700070009,-3.08833333333333,0.538165080282151,1,0
"VN","Vietnam",2012,"SP",4,318.030316856328,1390,5.93080242921033,11.5312119935283,0.174119000057916,-3.27933333333333,0.493209791824971,1,0
"ZA","South Africa",2007,"SP",9,53.4289534883721,5420,4.596113128138,3.14210222447806,-5.26607344104975,-0.414459601597915,74.0687069462332,1,0
"ZA","South Africa",2008,"SP",9,48.9572411120022,5690,5.24578375062847,5.04644821624951,-6.9952172567197,0.599049018177135,76.7931085623659,1,0
"ZA","South Africa",2009,"SP",9,111.322074843899,5750,5.01267364971397,7.7588318240922,-7.36235665137524,0.434855685264245,79.0326834772443,1,0
"ZA","South Africa",2010,"SP",9,177.084936501621,5630,3.31184899828162,8.58829019268792,-3.99495495230553,-1.57515693097271,100.483951861738,1,0
"ZA","South Africa",2011,"SP",9,210.296323474801,6000,2.69591034125104,7.64293143983178,-1.92297158379265,-3.29198069175466,95.3558680228331,1,0
"ZA","South Africa",2012,"SP",8,181.762626038903,6850,2.20879086377655,7.44149740069522,-2.34691413260215,-4.51698132012696,94.8505098118831,1,0
"AR","Argentina",2007,"Difference",-2,273.775395256917,5579,8.85725687084268,11.2765805220676,2.93661339052263,-0.385026301859219,197.53713391023,1,0
"AR","Argentina",2008,"Difference",-1,292.255854716581,6632,8.6487194238411,14.5140883907043,2.23020287224299,-1.32533333333333,182.269785729091,1,0
"AR","Argentina",2009,"Difference",-1,686.570022835507,8287,7.16685440724452,18.0452774416771,1.66398962300661,-1.068,159.921526457606,1,0
"AR","Argentina",2010,"Difference",-1,1353.95935903192,10101,4.87986035710773,16.2454957552862,2.20281215671654,-1.759,185.29264281735,1,0
"AR","Argentina",2011,"Difference",-1,1546.92052250574,9282,5.07293975986468,16.2039708656403,0.293842905653894,-1.56433333333333,156.84698477243,1,0
"AR","Argentina",2012,"Difference",0,1304.52069127616,11227,5.21094520018028,14.8675908966833,-0.407185004175475,-2.26,142.14858313191,1,1
"AT","Austria",2007,"Difference",0,3.68774193548387,41260,2.23835435428493,1.93853749357669,2.70484453469586,-2.69908581132649,353.094494042675,0,1
"AT","Austria",2008,"Difference",0,3.9083399942906,44170,2.95469199568106,1.9743277943805,3.41308047969009,-1.51327337184299,376.929357508122,0,1
"AT","Austria",2009,"Difference",0,16.415223172459,48700,2.6650715934527,2.27804605492901,4.70672428285057,-1.22463263910245,387.584926064841,0,1
"AT","Austria",2010,"Difference",0,52.4881367801714,48580,1.18013185305588,1.96361074089015,2.5884576787838,-1.715855164729,466.265766263626,0,1
"AT","Austria",2011,"Difference",0,77.7809134955502,49180,0.812447850593343,1.84525606689627,3.37455234005863,-2.4135969907535,407.649262560284,0,1
"AT","Austria",2012,"Difference",1,101.83781452162,50330,0.674927463420168,1.86226215063949,1.54046259953127,-2.76132785856203,368.915630291632,0,1
"AU","Australia",2009,"Difference",0,77.4026315789474,42380,3.4173929921794,3.40783069871835,-4.94029415027016,1.75420069789359,418.113366749447,0,1
"AU","Australia",2010,"Difference",0,79.2358917894737,44000,3.04623063727471,2.83503899927396,-5.27899067709773,0.367306964319687,441.174881295142,0,1
"AU","Australia",2011,"Difference",0,69.0198218570949,46490,2.78915526812516,3.00599372110014,-3.91794525805502,-1.52096257698364,494.156629997151,0,1
"AU","Australia",2012,"Difference",0,65.2249074846252,50060,2.42948896828108,2.68489247836477,-3.20768229051707,-3.38224003283289,435.580785431894,0,1
"BE","Belgium",2007,"Difference",0,3.54974166666667,39890,2.21216950168941,2.22239430222056,1.83723439771763,-0.90433681278801,343.484371949505,0,1
"BE","Belgium",2008,"Difference",0,4.15914298523207,42630,2.73977737364156,2.13279772442122,1.49090570402712,-1.03604074288593,374.887742557386,0,1
"BE","Belgium",2009,"Difference",0,14.7712907257869,46530,2.11948235276694,2.70108660840596,-1.36694605884239,-0.543119097053555,426.240466138434,0,1
"BE","Belgium",2010,"Difference",0,36.647149506119,45980,0.991346855946142,2.0863891485843,-0.594757387830649,-2.22105903343433,454.704920589738,0,1
"BE","Belgium",2011,"Difference",-1,72.2791762452108,47200,0.959031078345952,2.20842584464834,1.74813141735693,-3.04742450114369,368.254907994175,0,1
"BE","Belgium",2012,"Difference",-1,133.526806483938,47130,0.618514312782822,1.88907633017584,-1.03426153202295,-3.78521617483518,336.033322287665,0,1
"BG","Bulgaria",2007,"Difference",-2,33.1981550387597,4150,6.08564408321021,6.21552999672635,-17.4243525082199,2.63434443652872,146.579985428391,1,0
"BG","Bulgaria",2008,"Difference",-2,31.153848673226,4720,6.47319624298284,6.90098120009853,-26.2108365223269,3.19513603875011,149.577971668613,1,0
"BG","Bulgaria",2009,"Difference",-2,101.425909411494,5940,6.27194304839861,9.33762405038196,-22.2733238901293,3.12824580775554,178.836626933339,1,0
"BG","Bulgaria",2010,"Difference",-2,211.688618349668,6420,3.53013632085263,7.83481044175338,-8.48526564920202,2.03905560847893,241.308991985613,1,0
"BG","Bulgaria",2011,"Difference",-1,289.438958252272,6630,2.07636798232426,5.84697839230188,-1.63621625983186,-0.166550962859223,185.679381798101,1,0
"BG","Bulgaria",2012,"Difference",-1,302.820006930621,6870,0.845023176995335,3.13735551925969,0.237899557679416,-1.81072720778919,143.580866450583,1,0
"BR","Brazil",2007,"Difference",0,143.709251968504,4800,3.49310840939782,5.88338498634467,1.25091981330949,-2.77811623768649,119.519000875292,1,0
"BR","Brazil",2008,"Difference",-1,117.157849922476,6100,4.73028488750541,4.89601934849827,0.113459018722247,-2.78333959032843,126.732959018421,1,0
"BR","Brazil",2009,"Difference",0,141.679704019564,7480,4.5941304121489,4.4946023281845,-1.70498202006024,-1.98820615916067,116.633107729739,1,0
"BR","Brazil",2010,"Difference",0,165.017035100305,8140,3.72298030515137,4.728844965775,-1.50017229195926,-2.18313567547949,153.333394253966,1,0
"BR","Brazil",2011,"Difference",0,175.820367289637,9520,4.61753035104798,5.19594130327783,-2.20586115213324,-2.11577569149842,138.206056584071,1,0
"BR","Brazil",2012,"Difference",0,157.059106808134,10700,3.77679391767081,5.52030801581263,-2.11895821169684,-2.57362015303776,133.974785309702,1,0
"CH","Switzerland",2010,"Difference",0,72.5692115384615,70230,2.07518886897404,0.892897847850037,6.70344014616251,0.61694434941655,402.557102010322,0,1
"CH","Switzerland",2011,"Difference",0,61.4056425339366,77360,1.81044667756904,0.881522412390007,13.0579281322969,0.473209351299607,348.132796988,0,1
"CL","Chile",2007,"Difference",-1,23.2259806949807,7260,4.99056511044567,9.27988676772321,4.62546883462343,4.55474157118808,72.7669323842393,1,0
"CL","Chile",2008,"Difference",-1,21.8556525096525,8630,5.29158439004676,8.40191808183609,4.31093878282284,6.66188193059071,66.9570422259643,1,0
"CL","Chile",2009,"Difference",0,51.22756937336,10030,4.60442642735028,6.04215164166047,-1.83878769023376,6.71967934339641,83.1011375027472,1,0
"CL","Chile",2010,"Difference",1,92.3972067151354,9940,2.95545556065077,3.05300863435806,2.0413774106557,2.87780578634889,102.495968497057,1,0
"CL","Chile",2011,"Difference",1,114.071052630016,10730,3.29495527996766,1.40996475088124,1.64653002037549,-0.0469759295097802,95.0212567291652,1,1
"CL","Chile",2012,"Difference",0,109.295808006681,12290,3.46448264658014,2.37514137950811,-1.2222936531978,-1.12037656831992,98.3718342630469,1,1
"CN","China",2007,"Difference",1,20.9377653846154,2040,11.02424702493,2.38967314174246,8.54578684943823,-1.349,0.302156835663961,0,0
"CN","China",2008,"Difference",0,19.91339825651,2470,12.0585010749118,2.67837780721036,10.1081094821117,-0.823666666666667,0.276950061573314,0,0
"CN","China",2009,"Difference",0,44.5773689526159,3050,11.9459081500102,4.0259564624809,9.30086389400294,-0.364333333333333,0.23916362677387,0,0
"CN","China",2010,"Difference",0,77.6958417937594,3610,11.4219490748967,3.30391040257185,4.87466165833564,-0.579666666666667,0.334491007836222,0,0
"CN","China",2011,"Difference",0,96.8201111111111,4240,10.864562784967,2.8253268383035,4.00994703585957,-1.01066666666667,0.321042319203906,0,0
"CN","China",2012,"Difference",0,99.8104118623103,4900,9.64893533993822,2.6741421452248,1.85876820968857,-0.815666666666667,0.33985784446102,0,0
"CO","Colombia",2007,"Difference",-1,142.83107751938,3430,5.16384129064967,5.08304258703119,-1.78852199049253,-0.756666666666667,134.464246646735,0,0
"CO","Colombia",2008,"Difference",-1,128.248381671568,4060,5.90943022860065,4.96273450784229,-2.89556441955367,-0.617666666666667,126.91590627601,0,0
"CO","Colombia",2009,"Difference",-1,158.934846755404,4640,5.46287593318244,5.61235937890614,-2.64728019636324,-5.68238090179488,105.423295721481,0,0
"CO","Colombia",2010,"Difference",-1,194.54827988997,5050,4.69912426104728,5.58122593643945,-1.98860717793045,-6.36054774421336,132.314161509177,0,0
"CO","Colombia",2011,"Difference",0,202.275438255231,5480,4.01769562280533,4.4927146774837,-3.01923116158784,-5.7579944713608,129.06383840811,0,0
"CO","Colombia",2012,"Difference",0,173.382113896257,6100,3.93991658784507,3.29758979585374,-2.89586008142866,-4.22028473026677,113.21465505857,0,0
"CY","Cyprus",2009,"Difference",1,90.9423076923077,28870,4.19810879616698,3.17917958529962,-15.3134745197761,3.95229844024071,796.509427390464,0,1
"CY","Cyprus",2010,"Difference",2,109.543911764706,28820,2.8040781220691,2.47191460012286,-10.534373213864,0.626525408879937,1371.24853458382,0,1
"CY","Cyprus",2011,"Difference",-1,129.541107843137,28280,2.09774990941699,2.47483647321058,-9.98251648634412,-3.19266676064643,1390.16557236654,0,1
"CZ","Czech Republic",2007,"Difference",1,8.72794117647059,13920,5.46702634279239,2.40051561303529,-2.01682428955855,-3.4124631535218,51.2521679384674,0,1
"CZ","Czech Republic",2008,"Difference",1,8.92802828054299,15740,5.94888229160013,2.43390639010501,-4.20520462957127,-2.91206492067775,52.2164336404881,0,1
"CZ","Czech Republic",2009,"Difference",1,31.5061547146748,18300,5.38975711961507,3.93551158560163,-2.02959686302086,-2.23239849064157,60.5266964911414,0,1
"CZ","Czech Republic",2010,"Difference",1,76.2112234593043,18650,2.56874522084066,3.44108054856557,-2.35694324999917,-2.83249557415759,70.3536828755214,0,1
"CZ","Czech Republic",2011,"Difference",-1,103.691479420593,19210,1.42338157501855,2.93483869970968,-3.6721028568702,-3.86802549882894,66.2430144423019,0,1
"CZ","Czech Republic",2012,"Difference",-1,114.991464537735,19380,0.532009942012827,1.46330631968822,-2.68961821748068,-4.81871553041013,61.9061772129877,0,1
"DE","Germany",2007,"Difference",0,4.42040585774059,38380,1.21918345690681,1.59669202800885,5.80053191026553,-1.93354086744247,322.076695927642,0,1
"DE","Germany",2008,"Difference",0,4.76155735925004,40730,2.21675610946763,1.80756019217772,6.92998219201549,-1.2719990459282,321.618219524291,0,1
"DE","Germany",2009,"Difference",0,9.79753004277873,43910,2.18461438656453,2.1680509628996,5.80554525214769,-0.646846469287833,342.04628525823,0,1
"DE","Germany",2010,"Difference",0,21.5590921927626,43810,0.59848550767359,1.74648712353293,5.90502686903341,-0.948796126135237,404.137148513884,0,1
"DE","Germany",2011,"Difference",0,33.7864331727649,44780,0.693676517941785,1.34830978369382,5.72650930915612,-1.86783383863022,361.01388611076,0,1
"DE","Germany",2012,"Difference",0,49.9535311130759,46410,0.773730842087928,1.16390640494838,6.05315418305971,-1.88631071775824,336.216802013067,0,1
"DK","Denmark",2009,"Difference",0,70.4896913580247,60260,1.58505843120212,2.3345264689056,2.83624566087251,4.63232604936221,322.208479800036,0,1
"DK","Denmark",2010,"Difference",0,66.1971681279919,59840,-0.296182961945281,2.14662610090541,3.36717475518933,2.16618935188943,404.661157375669,0,1
"DK","Denmark",2011,"Difference",0,57.3477851376907,60820,-0.839085384713228,2.34119237042087,5.68540395461876,-0.30763924910864,380.477583843235,0,1
"DK","Denmark",2012,"Difference",0,59.1626380183491,61470,-0.757154136103853,2.1269015281683,5.81984307161058,-2.19017266874129,337.246952741108,0,1
"EE","Estonia",2007,"Difference",NA,9.5,11400,8.46040865711816,3.85589216575031,-15.2462540200005,2.20757956912131,137.292616967224,0,1
"EE","Estonia",2008,"Difference",NA,8.76190476190476,13410,8.56549399699947,5.03908112809921,-15.7599893088324,2.45224736921383,156.640656316075,0,1
"EE","Estonia",2009,"Difference",NA,156.655568086884,14870,5.61409548320594,7.13105216414155,-9.16473662713564,1.05870556246645,171.867209426434,0,1
"EE","Estonia",2010,"Difference",NA,284.000516443691,14290,-0.438051307443875,5.6261550430033,2.84449504148367,-0.292782991437707,210.013194090197,0,1
"EE","Estonia",2011,"Difference",NA,318.929366394088,14390,-2.42202133138187,4.41880228789438,2.00676861025746,-1.23906288779296,152.983865200339,0,1
"EE","Estonia",2012,"Difference",NA,207.242598393005,15610,-2.32832598589464,2.62280620626225,0.230478003420561,-0.170599504717286,124.073718749924,0,1
"EG","Egypt, Arab Rep.",2007,"Difference",0,103.055666666667,1390,4.65027725354664,7.92818091534539,2.45189902733927,-6.40930138550688,91.0509915114055,0,0
"EG","Egypt, Arab Rep.",2008,"Difference",0,92.0797671568629,1620,5.62387042589982,7.27763082399217,0.315455921052632,-6.05843862679598,78.6962850676598,0,0
"EG","Egypt, Arab Rep.",2009,"Difference",0,127.482002963332,1950,6.38992341208961,11.7601090621417,-0.868821887213847,-6.02908284582786,62.2119930297398,0,0
"EG","Egypt, Arab Rep.",2010,"Difference",0,216.892131618303,2240,6.44038724753333,13.1330987266017,-1.77226560880829,-5.82723848389552,68.8734402988755,0,0
"FI","Finland",2008,"Difference",0,5.3208,46010,3.98650261261149,1.64613070840768,5.20504505168334,4.2651586679514,258.999783776542,0,1
"FI","Finland",2009,"Difference",0,22.5811911392405,49880,3.18515544742201,2.7144281841799,3.15091794453443,4.6935236000056,273.238753081544,0,1
"FI","Finland",2010,"Difference",0,28.5700854207403,48570,0.422907551949216,2.19220596195768,2.66936241965221,2.63935426709463,416.595051428601,0,1
"FI","Finland",2011,"Difference",0,37.3513321640353,49320,0.157192564979403,1.75897733959692,2.39886806556544,0.0497866484686202,430.650863573784,0,1
"FI","Finland",2012,"Difference",0,41.4072457236078,49900,-0.496303203291447,1.54259646523519,-0.617038420902519,-1.62634652390093,484.745767125363,0,1
"FR","France",2007,"Difference",0,3.03091796875,37960,1.89715412327322,1.85139609680981,-0.558659919884734,-2.72610088155785,564.648216272437,0,1
"FR","France",2008,"Difference",0,3.48548772000718,40250,2.28264592452272,1.63579568653885,-0.999276298648035,-2.36486622271713,620.135687883766,0,1
"FR","France",2009,"Difference",0,9.85408272242902,43510,1.63486358900655,1.99523834063515,-1.70602738711625,-2.38512316787686,645.720040891887,0,1
"FR","France",2010,"Difference",0,22.9036017647742,43760,0.497599870891325,1.4633575803803,-1.31565553762342,-4.02903423413666,772.274762910248,0,1
"FR","France",2011,"Difference",0,45.4985187507256,43790,0.395277489615822,1.47721286502633,-1.27448828662999,-5.53950182788446,730.428004985661,0,1
"FR","France",2012,"Difference",0,81.7560624570194,44220,0.324710065895037,1.24507012009949,-1.71927763528853,-6.30704595318397,704.211871473787,0,1
"GB","United Kingdom",2009,"Difference",0,38.065597826087,46870,2.01805821457796,2.75602086488812,-1.47425470858678,-3.21448564369079,1353.77678041102,0,1
"GB","United Kingdom",2010,"Difference",0,62.1067662599823,42650,0.238768436382156,2.70025539087609,-1.60466338278084,-5.8062867238422,1436.96512290114,0,1
"GB","United Kingdom",2011,"Difference",0,67.0341669246443,40470,-0.0439103336408439,3.02181484778865,-3.12421342052066,-8.10701975206313,1321.69889409277,0,1
"GB","United Kingdom",2012,"Difference",0,79.3769481180319,40090,-0.271539373319461,3.31206176747205,-1.2641532521548,-9.01688253659439,1217.16035577241,0,1
"GR","Greece",2007,"Difference",1,12.7019607843137,24290,4.57414791895322,3.21328899620488,-10.819271434187,-6.02930471168658,530.707521217046,1,1
"GR","Greece",2008,"Difference",1,11.1790534690799,26110,3.79907667468305,3.21200667973681,-13.9917535540578,-5.84877637210897,557.15604254893,1,1
"GR","Greece",2009,"Difference",1,33.4731202614379,28330,2.44982492246488,3.41458111644567,-14.4694473028405,-7.20658312481544,616.082308174153,1,1
"GR","Greece",2010,"Difference",0,87.8504884615383,29060,1.12836154133268,2.75262377646595,-10.8879753954059,-10.3711477085488,888.503582166111,1,1
"HK","Hong Kong SAR, China",2009,"Difference",-1,12.0384615384615,33950,5.753403661062,2.77656069958011,14.990925631291,3.64772998051455,158.364412378133,0,1
"HK","Hong Kong SAR, China",2010,"Difference",-1,64.9212403846154,32350,3.2915746810955,2.27813699857987,9.88365417398452,2.74441753724896,167.291221035905,0,1
"HK","Hong Kong SAR, China",2011,"Difference",-1,59.5450583945549,33620,3.22531451373987,2.40509587686428,7.00330281044084,0.859633752158651,157.826376886856,0,1
"HR","Croatia",2007,"Difference",-1,36.3628255813953,10990,4.64743732685839,2.86096240004342,-6.36700174583622,-2.39616125290994,178.17288166906,1,1
"HR","Croatia",2008,"Difference",-1,32.9848243291592,12350,4.54548130324046,3.13175841503223,-7.20530585279017,-1.65590144388454,192.127667671789,1,1
"HR","Croatia",2009,"Difference",-1,79.9164092696325,13960,4.03805630111384,4.05532173849855,-8.62567589058648,-1.14350564016894,206.313779363797,1,1
"HR","Croatia",2010,"Difference",0,173.624360998911,13800,1.1511828267117,3.78283573468074,-4.8812582132232,-1.65181632233337,282.024283601311,1,1
"HR","Croatia",2011,"Difference",0,247.446104519886,13740,-0.470399066985953,3.17467417706245,-1.50904333598544,-2.75630635417287,270.125103727564,1,1
"HR","Croatia",2012,"Difference",1,310.883935828667,14040,-1.82826161925605,1.894124465181,-0.650652696571213,-4.02334483285163,258.955535741178,1,1
"HU","Hungary",2007,"Difference",2,37.4438745098039,11250,4.19757560635102,4.73636015401723,-7.10705173029022,-7.2795412195544,140.17047075483,0,1
"HU","Hungary",2008,"Difference",2,33.667216782461,11780,3.38080862419698,5.12137652085846,-7.18003515670767,-6.87214867101666,144.805342991963,0,1
"HU","Hungary",2009,"Difference",2,88.835520992229,13150,2.4031159571438,5.95982613386005,-6.98121721940971,-5.68110749818395,168.538996633357,0,1
"HU","Hungary",2010,"Difference",0,190.692726271458,13220,-0.299555925908011,6.0701186237201,-0.766992761043886,-4.21378788667368,242.789983600758,0,1
"HU","Hungary",2011,"Difference",0,277.602008629841,13050,-1.09301280289527,5.05223069065296,0.267271758884697,-3.74486872232702,211.080684447663,0,1
"HU","Hungary",2012,"Difference",1,341.091762928483,13020,-0.769181249308713,4.34926738327369,0.812072551463877,-1.31927147275541,182.702292540603,0,1
"ID","Indonesia",2007,"Difference",0,174.630533898305,1390,5.25119153893275,9.93496427475007,2.97870828539984,-0.589463027453129,115.119368147725,0,0
"ID","Indonesia",2008,"Difference",0,156.033537377168,1610,5.64235481518191,9.98960678581125,2.42762232069447,-0.590627379298739,109.254309942322,0,0
"ID","Indonesia",2009,"Difference",1,230.37793261042,1950,5.88806222895002,9.76448297934581,0.0246123767036759,-0.660374806625011,99.9374436952245,0,0
"ID","Indonesia",2010,"Difference",0,295.685288488507,2160,5.62213719863213,6.99918599338818,1.96977140684082,-1.00936147231244,124.081597470921,0,0
"ID","Indonesia",2011,"Difference",0,305.830327433933,2500,5.80286279748718,6.57428814012983,0.72537413526015,-1.00344101986192,108.992925442027,0,0
"ID","Indonesia",2012,"Difference",1,235.956671878377,2920,5.83801545080752,5.10125960971815,0.199197650103907,-1.67170729035619,98.9903042422255,0,0
"IE","Ireland",2009,"Difference",1,8.70639285714286,51150,3.36672163764839,4.29077523522555,-5.5882732961644,-1.27254127544087,1133.01819001557,0,1
"IE","Ireland",2010,"Difference",-4,104.770131575015,46120,0.355502479945043,1.48449777401672,-2.14152493248002,-6.59183571367915,1246.76517771331,0,1
"IE","Ireland",2011,"Difference",-3,250.791444724988,43760,-1.08091380754878,-0.457532594092453,1.06149849807143,-16.4896436152177,1132.72770835742,0,1
"IE","Ireland",2012,"Difference",-3,409.333279622106,42060,-1.62077724866219,-0.949077870156986,1.1892780055609,-18.3739369933426,1018.20330535511,0,1
"IL","Israel",2007,"Difference",0,34.6481530612245,22110,4.06228497824009,1.00902829782206,4.4985507495076,-4.07667122423932,134.373383035109,0,1
"IL","Israel",2008,"Difference",1,30.346194177671,23770,5.3598488025817,1.31696290586954,3.12756165093222,-2.64112513362764,123.308677787477,0,1
"IL","Israel",2009,"Difference",1,55.6851605628917,25970,4.97173777882895,2.40725363450673,1.48723426708723,-2.23376655158714,108.670056835569,0,1
"IL","Israel",2010,"Difference",1,100.316703481878,27210,4.36305462007,2.81085813523869,3.85657304270287,-3.56369114508927,127.754301233877,0,1
"IL","Israel",2011,"Difference",0,132.128166717172,29480,4.35566733060056,3.53847716497253,3.37236166565041,-4.73529803429078,122.280992138712,0,1
"IL","Israel",2012,"Difference",0,150.284181001651,31170,3.83656944565336,3.15905153430051,1.51715700970563,-5.03122874916368,118.673390650876,0,1
"IT","Italy",2007,"Difference",2,11.27368359375,34210,1.17297266672593,2.09469085244207,-2.46100841504315,-2.78698606672328,387.154034208005,0,1
"IT","Italy",2008,"Difference",2,10.3721463945762,35820,1.50336524074072,1.96343235385335,-2.34005985763544,-2.40933584051258,395.974724207451,0,1
"IT","Italy",2009,"Difference",2,28.1486368120704,37770,0.845074451148629,2.42209175503707,-2.73330195778634,-1.97031738001429,416.490177204162,0,1
"IT","Italy",2010,"Difference",2,61.5777167380364,37690,-0.762655417744188,1.98221261066969,-1.79791051734996,-2.81483012910417,518.203980622351,0,1
"IT","Italy",2011,"Difference",0,114.327171399595,37690,-0.836625351231392,1.8883622100054,-3.29598397658444,-3.60302688983807,452.113776095737,0,1
"IT","Italy",2012,"Difference",1,194.758570645447,37690,-1.05845636791071,1.67716026095728,-2.88819663814326,-3.99350920257321,413.587098768093,0,1
"JP","Japan",2007,"Difference",2,4.99629032258064,38600,1.7603685561075,-0.013574162484062,4.00925022089608,-2.46337484721826,215.383814690085,0,1
"JP","Japan",2008,"Difference",2,4.75048801843317,37660,1.88713718378999,0.00850157841547624,4.86040285215219,-2.45443341111065,209.219745296759,0,1
"JP","Japan",2009,"Difference",2,11.976789234511,37870,1.03654564681559,0.55736856867813,2.93071933118408,-2.08364586606779,242.767314322192,0,1
"JP","Japan",2010,"Difference",2,31.6937870930858,37610,-0.670880511420627,0.0282409675279569,2.89322516660649,-4.3202837598434,333.596729502568,0,1
"JP","Japan",2011,"Difference",3,54.907776094879,42190,0.0689009659288277,-0.231003499379892,3.95877474608424,-5.75677025638381,283.373695470229,0,1
"JP","Japan",2012,"Difference",3,80.2766362059901,45190,-0.592326801969188,-0.783277939963003,2.13755317203345,-7.51095421086201,322.09226591441,0,1
"KR","Korea, Rep.",2007,"Difference",0,25.0045423076923,19980,4.23321999526929,2.8623777105758,0.352758163772524,0.674815817972205,54.314945784166,0,1
"KR","Korea, Rep.",2008,"Difference",0,25.1779184406679,22460,4.8657697539157,2.51015237772494,1.05057034512467,1.36628389004318,66.3761689170083,0,1
"KR","Korea, Rep.",2009,"Difference",0,72.1065346856362,22850,4.34811049162223,3.15012944571023,0.318264708886129,1.58828829498007,70.4483850525117,0,1
